"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","334","BK-321: should list runs newest first","integration","2026-09-03","passed","2026-09-03","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","271","BK-434: should trim custom tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","302","BK-343: should reject missing module","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","240","BK-430: should reject too many tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","309","BK-404: should reorder ATCs successfully","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","232","BK-385: should reject empty environment id","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","236","BK-412: should reject duplicate ATC IDs","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","291","BK-356: should show rising trend with positive percent","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","176","BK-382: should reject unauthenticated","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","451","BK-388: should finish run successfully","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","256","BK-364: should show trend as word + delta + icon label","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","255","BK-341: should reject non-failed step action","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","314","BK-427: should replace tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","284","BK-437: should handle optimistic lock","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","338","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","688","UPEX-200: should access user info via API with session token","e2e","2026-09-03","passed","2026-09-03","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","289","BK-406: should detect no-op reorder","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","261","BK-419: should view ATCs in order","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","300","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","294","BK-362: should show child keeps own non-collapsed cell","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","295","BK-369: should reject non-member access (404)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","388","BK-396: should handle bug-driven finish","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","2707","API Setup: authenticate via API","api-setup","2026-09-03","passed","2026-09-03","","setup/api-auth.setup.ts","",""
"","216","BK-413: should reject empty chain","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","305","BK-409: should reject viewer role reorder","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","260","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","207","BK-394: should reject unauthenticated finish","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","298","BK-415: should be retry-safe","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","641","BK-405: should persist reordered ATCs","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","288","BK-418: should view ATCs expanded","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","1461","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-03","passed","2026-09-03","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","211","UPEX-100: should fail without token","integration","2026-09-03","passed","2026-09-03","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","331","BK-428: should remove all tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","301","BK-353: should hide archived modules","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","271","BK-424: should meet performance target","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","4820","UI Setup: authenticate via UI","ui-setup","2026-09-03","passed","2026-09-03","","setup/ui-auth.setup.ts","",""
"","307","BK-436: should filter tests by tag","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","621","BK-390: should bump version","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","392","UPEX-100: should be able to re-authenticate","integration","2026-09-03","passed","2026-09-03","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","296","BK-426: should assign custom tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","424","BK-392: should reject finishing already closed","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","3","Global Setup: prepare environment","global-setup","2026-09-03","passed","2026-09-03","","setup/global.setup.ts","",""
"","273","BK-421: should return 404 for missing test","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","273","BK-323: should show totals","integration","2026-09-03","passed","2026-09-03","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","188","BK-368: should reject unauthenticated request (401)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","277","BK-422: should return 404 for foreign workspace","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","245","BK-431: should reject tag with comma","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","266","BK-423: should view test read-only","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","404","BK-360: should handle curr 0 / prev > 0 (trend is negative)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","202","BK-370: should reject unsupported window (400/401)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","750","BK-379: should be idempotent","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","258","BK-433: should normalize reserved tags to lowercase","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","447","BK-391: should mark remaining as skipped","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","311","BK-354: should verify UTC half-open window (start included)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","301","BK-395: should reject cross-workspace finish","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","271","BK-429: should reject invalid tag format","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","277","BK-425: should assign reserved tags","integration","2026-09-03","passed","2026-09-03","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","188","BK-408: should reject unauthenticated reorder","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","343","BK-417: should view test with ATCs","integration","2026-09-03","passed","2026-09-03","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","328","BK-325: should integrate with test","integration","2026-09-03","passed","2026-09-03","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","247","BK-384: should reject empty test id","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","263","BK-344: should reject invalid severity","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","351","BK-357: should show falling trend with negative percent","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","261","BK-342: should reject invalid title length","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","374","BK-381: should reject invalid environment","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","328","BK-340: should save standalone defect","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","232","BK-411: should reject chain mismatch","integration","2026-09-03","passed","2026-09-03","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","971","BK-386: should reject duplicate idempotency key","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","767","BK-346: should verify TMS-native defect without Jira sync","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","313","BK-345: should accept evidence links without limit","integration","2026-09-03","passed","2026-09-03","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","416","BK-380: should reject invalid test","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","6","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-03","passed","2026-09-03","","teardown/global.teardown.ts","",""
"","979","BK-387: should reject conflicting idempotency key","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","290","BK-322: should list terminal runs only","integration","2026-09-03","passed","2026-09-03","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","295","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","394","BK-376: should start run with environment","integration","2026-09-03","passed","2026-09-03","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","417","BK-389: should set finished_at","integration","2026-09-03","passed","2026-09-03","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","263","BK-367: should return generated_at timestamp","integration","2026-09-03","passed","2026-09-03","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","443","BK-324: should handle invalid test","integration","2026-09-03","passed","2026-09-03","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
