"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300","BK-340: should save standalone defect","integration","2026-08-30","passed","2026-08-30","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","263","BK-407: should handle single ATC no-op","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","235","BK-325: should integrate with test","integration","2026-08-30","passed","2026-08-30","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","271","BK-406: should detect no-op reorder","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","248","BK-357: should show falling trend with negative percent","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","215","BK-384: should reject empty test id","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","249","BK-417: should view test with ATCs","integration","2026-08-30","passed","2026-08-30","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","265","BK-428: should remove all tags","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","755","BK-352: should switch between 7d/30d/90d windows","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","218","BK-385: should reject empty environment id","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","237","BK-321: should list runs newest first","integration","2026-08-30","passed","2026-08-30","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","175","BK-326: should reject unauthenticated","integration","2026-08-30","passed","2026-08-30","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","183","BK-382: should reject unauthenticated","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","324","BK-432: should handle duplicate tags","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","253","BK-426: should assign custom tags","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","246","BK-395: should reject cross-workspace finish","integration","2026-08-30","passed","2026-08-30","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","255","BK-364: should show trend as word + delta + icon label","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","253","BK-418: should view ATCs expanded","integration","2026-08-30","passed","2026-08-30","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","181","BK-368: should reject unauthenticated request (401)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","250","BK-355: should verify end boundary excluded","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","250","BK-438: should log tags activity","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","579","UPEX-100: should get current user with valid token","integration","2026-08-30","passed","2026-08-30","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","384","BK-396: should handle bug-driven finish","integration","2026-08-30","passed","2026-08-30","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","596","BK-379: should be idempotent","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","261","BK-369: should reject non-member access (404)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","184","BK-394: should reject unauthenticated finish","integration","2026-08-30","passed","2026-08-30","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","268","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","250","BK-409: should reject viewer role reorder","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","333","BK-415: should be retry-safe","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-30","passed","2026-08-30","","teardown/global.teardown.ts","",""
"","181","BK-408: should reject unauthenticated reorder","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","260","BK-437: should handle optimistic lock","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","562","UPEX-200: should access user info via API with session token","e2e","2026-08-30","passed","2026-08-30","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","251","BK-425: should assign reserved tags","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","266","BK-414: should log reorder activity","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","222","BK-411: should reject chain mismatch","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","419","BK-377: should start run with executor type","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","331","BK-392: should reject finishing already closed","integration","2026-08-30","passed","2026-08-30","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","253","BK-420: should view ATCs with latest content","integration","2026-08-30","passed","2026-08-30","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","291","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","224","BK-370: should reject unsupported window (400/401)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","348","BK-322: should list terminal runs only","integration","2026-08-30","passed","2026-08-30","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","258","BK-367: should return generated_at timestamp","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","256","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","279","BK-339: should reject invalid run_step_id for save","integration","2026-08-30","passed","2026-08-30","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","269","BK-354: should verify UTC half-open window (start included)","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","242","BK-429: should reject invalid tag format","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","376","BK-389: should set finished_at","integration","2026-08-30","passed","2026-08-30","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","357","UPEX-100: should fail without token","integration","2026-08-30","passed","2026-08-30","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","238","BK-341: should reject non-failed step action","integration","2026-08-30","passed","2026-08-30","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","331","BK-376: should start run with environment","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","354","BK-381: should reject invalid environment","integration","2026-08-30","passed","2026-08-30","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","1293","UPEX-200: should load dashboard with authenticated session","e2e","2026-08-30","passed","2026-08-30","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","262","BK-412: should reject duplicate ATC IDs","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","249","BK-353: should hide archived modules","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","472","UPEX-100: should be able to re-authenticate","integration","2026-08-30","passed","2026-08-30","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","273","BK-361: should show parent rollup via path-prefix","integration","2026-08-30","passed","2026-08-30","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","2561","API Setup: authenticate via API","api-setup","2026-08-30","passed","2026-08-30","","setup/api-auth.setup.ts","",""
"","242","BK-323: should show totals","integration","2026-08-30","passed","2026-08-30","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","233","BK-423: should view test read-only","integration","2026-08-30","passed","2026-08-30","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","2026-08-30","passed","2026-08-30","","setup/global.setup.ts","",""
"","964","BK-435: should enforce max length","integration","2026-08-30","passed","2026-08-30","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","226","BK-413: should reject empty chain","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","257","BK-404: should reorder ATCs successfully","integration","2026-08-30","passed","2026-08-30","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
