"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","BK-370: should reject unsupported window (400/401)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","179","BK-437: should handle optimistic lock","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","333","BK-389: should set finished_at","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","305","UPEX-100: should be able to re-authenticate","integration","2026-08-27","passed","2026-08-27","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","276","BK-390: should bump version","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","197","BK-410: should handle version conflict","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","181","BK-432: should handle duplicate tags","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","259","BK-420: should view ATCs with latest content","integration","2026-08-27","passed","2026-08-27","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","210","BK-340: should save standalone defect","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","314","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","246","BK-368: should reject unauthenticated request (401)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","216","BK-338: should reject invalid run_step_id","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","156","BK-413: should reject empty chain","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","216","BK-339: should reject invalid run_step_id for save","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","190","BK-355: should verify end boundary excluded","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","152","BK-384: should reject empty test id","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","321","BK-406: should detect no-op reorder","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","172","BK-342: should reject invalid title length","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","190","BK-395: should reject cross-workspace finish","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","180","BK-428: should remove all tags","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","171","BK-383: should handle viewer role","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","181","BK-354: should verify UTC half-open window (start included)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","5269","UI Setup: authenticate via UI","ui-setup","2026-08-27","passed","2026-08-27","","setup/ui-auth.setup.ts","",""
"","179","BK-366: should return fresh data via live RPC (no MV)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","148","BK-344: should reject invalid severity","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","214","BK-433: should normalize reserved tags to lowercase","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","159","BK-422: should return 404 for foreign workspace","integration","2026-08-27","passed","2026-08-27","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","188","BK-357: should show falling trend with negative percent","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","638","BK-386: should reject duplicate idempotency key","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","560","BK-352: should switch between 7d/30d/90d windows","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","231","BK-345: should accept evidence links without limit","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","403","BK-405: should persist reordered ATCs","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","276","BK-396: should handle bug-driven finish","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","248","BK-381: should reject invalid environment","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","178","BK-321: should list runs newest first","integration","2026-08-27","passed","2026-08-27","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","168","BK-426: should assign custom tags","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","187","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","178","BK-351: should get heatmap with default 30d window","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","275","BK-392: should reject finishing already closed","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","117","BK-382: should reject unauthenticated","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","195","BK-415: should be retry-safe","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","106","BK-326: should reject unauthenticated","integration","2026-08-27","passed","2026-08-27","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","172","BK-412: should reject duplicate ATC IDs","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","171","BK-427: should replace tags","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","299","BK-393: should integrate with run lifecycle","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","152","BK-411: should reject chain mismatch","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","162","BK-419: should view ATCs in order","integration","2026-08-27","passed","2026-08-27","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","219","BK-360: should handle curr 0 / prev > 0 (trend is negative)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","185","BK-435: should enforce max length","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","205","BK-364: should show trend as word + delta + icon label","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","302","BK-388: should finish run successfully","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","163","BK-424: should meet performance target","integration","2026-08-27","passed","2026-08-27","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","206","BK-434: should trim custom tags","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","2522","API Setup: authenticate via API","api-setup","2026-08-27","passed","2026-08-27","","setup/api-auth.setup.ts","",""
"","128","UPEX-100: should fail without token","integration","2026-08-27","passed","2026-08-27","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","161","BK-341: should reject non-failed step action","integration","2026-08-27","passed","2026-08-27","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-27","passed","2026-08-27","","teardown/global.teardown.ts","",""
"","196","BK-367: should return generated_at timestamp","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","226","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","480","BK-379: should be idempotent","integration","2026-08-27","passed","2026-08-27","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","199","BK-407: should handle single ATC no-op","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","161","BK-421: should return 404 for missing test","integration","2026-08-27","passed","2026-08-27","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","273","BK-391: should mark remaining as skipped","integration","2026-08-27","passed","2026-08-27","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","187","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","183","BK-323: should show totals","integration","2026-08-27","passed","2026-08-27","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","257","BK-369: should reject non-member access (404)","integration","2026-08-27","passed","2026-08-27","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","222","BK-320: should list runs happy path","integration","2026-08-27","passed","2026-08-27","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","197","BK-404: should reorder ATCs successfully","integration","2026-08-27","passed","2026-08-27","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","177","BK-324: should handle invalid test","integration","2026-08-27","passed","2026-08-27","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","257","BK-429: should reject invalid tag format","integration","2026-08-27","passed","2026-08-27","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
