"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","629","UPEX-200: should access user info via API with session token","e2e","2026-09-15","passed","2026-09-15","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","192","BK-326: should reject unauthenticated","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","242","BK-432: should handle duplicate tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","264","BK-325: should integrate with test","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","284","BK-410: should handle version conflict","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","426","BK-435: should enforce max length","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","255","BK-321: should list runs newest first","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","184","BK-382: should reject unauthenticated","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","197","BK-394: should reject unauthenticated finish","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","299","BK-423: should view test read-only","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","254","BK-362: should show child keeps own non-collapsed cell","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","258","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","522","BK-346: should verify TMS-native defect without Jira sync","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","4143","UI Setup: authenticate via UI","ui-setup","2026-09-15","passed","2026-09-15","","setup/ui-auth.setup.ts","",""
"","256","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","262","BK-395: should reject cross-workspace finish","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","356","BK-375: should start run successfully","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","338","BK-338: should reject invalid run_step_id","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","264","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","244","BK-421: should return 404 for missing test","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","307","BK-360: should handle curr 0 / prev > 0 (trend is negative)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","269","BK-320: should list runs happy path","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","251","BK-344: should reject invalid severity","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","222","BK-411: should reject chain mismatch","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","249","BK-437: should handle optimistic lock","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","358","BK-391: should mark remaining as skipped","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","248","BK-324: should handle invalid test","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","264","BK-351: should get heatmap with default 30d window","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","795","BK-352: should switch between 7d/30d/90d windows","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","265","BK-436: should filter tests by tag","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","262","BK-429: should reject invalid tag format","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","330","BK-369: should reject non-member access (404)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","335","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","261","BK-357: should show falling trend with negative percent","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","543","BK-405: should persist reordered ATCs","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","219","BK-385: should reject empty environment id","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","300","BK-420: should view ATCs with latest content","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","278","BK-409: should reject viewer role reorder","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","182","BK-370: should reject unsupported window (400/401)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","2","Global Setup: prepare environment","global-setup","2026-09-15","passed","2026-09-15","","setup/global.setup.ts","",""
"","171","BK-408: should reject unauthenticated reorder","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","317","BK-339: should reject invalid run_step_id for save","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","443","BK-376: should start run with environment","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","306","BK-345: should accept evidence links without limit","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","1770","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-15","passed","2026-09-15","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","944","BK-386: should reject duplicate idempotency key","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","244","BK-427: should replace tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","251","BK-418: should view ATCs expanded","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","384","BK-396: should handle bug-driven finish","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","291","BK-354: should verify UTC half-open window (start included)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","239","BK-422: should return 404 for foreign workspace","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","215","BK-431: should reject tag with comma","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","256","BK-383: should handle viewer role","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","408","BK-388: should finish run successfully","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","363","BK-340: should save standalone defect","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","324","BK-414: should log reorder activity","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","200","UPEX-100: should fail without token","integration","2026-09-15","passed","2026-09-15","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","250","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","259","BK-434: should trim custom tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","357","BK-381: should reject invalid environment","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","352","BK-380: should reject invalid test","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","183","BK-368: should reject unauthenticated request (401)","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","933","BK-387: should reject conflicting idempotency key","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","247","BK-433: should normalize reserved tags to lowercase","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","247","BK-413: should reject empty chain","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","289","BK-341: should reject non-failed step action","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","368","BK-389: should set finished_at","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","498","BK-392: should reject finishing already closed","integration","2026-09-15","passed","2026-09-15","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","246","BK-424: should meet performance target","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","269","BK-342: should reject invalid title length","integration","2026-09-15","passed","2026-09-15","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","264","BK-426: should assign custom tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","428","UPEX-100: should be able to re-authenticate","integration","2026-09-15","passed","2026-09-15","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","530","UPEX-100: should get current user with valid token","integration","2026-09-15","passed","2026-09-15","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","246","BK-428: should remove all tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","268","BK-419: should view ATCs in order","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-15","passed","2026-09-15","","teardown/global.teardown.ts","",""
"","222","BK-384: should reject empty test id","integration","2026-09-15","passed","2026-09-15","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","285","BK-425: should assign reserved tags","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","290","BK-361: should show parent rollup via path-prefix","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","258","BK-438: should log tags activity","integration","2026-09-15","passed","2026-09-15","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","250","BK-323: should show totals","integration","2026-09-15","passed","2026-09-15","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","283","BK-404: should reorder ATCs successfully","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","259","BK-355: should verify end boundary excluded","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","286","BK-415: should be retry-safe","integration","2026-09-15","passed","2026-09-15","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","333","BK-417: should view test with ATCs","integration","2026-09-15","passed","2026-09-15","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","284","BK-364: should show trend as word + delta + icon label","integration","2026-09-15","passed","2026-09-15","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
