"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","936","BK-386: should reject duplicate idempotency key","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","293","BK-343: should reject missing module","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","283","BK-420: should view ATCs with latest content","integration","2026-09-01","passed","2026-09-01","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","187","BK-326: should reject unauthenticated","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","953","BK-387: should reject conflicting idempotency key","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","266","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","321","BK-355: should verify end boundary excluded","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","381","BK-392: should reject finishing already closed","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","384","BK-375: should start run successfully","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","254","BK-321: should list runs newest first","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","813","BK-352: should switch between 7d/30d/90d windows","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","1794","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-01","passed","2026-09-01","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","578","BK-405: should persist reordered ATCs","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","195","BK-370: should reject unsupported window (400/401)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","272","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","263","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","241","BK-424: should meet performance target","integration","2026-09-01","passed","2026-09-01","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","248","BK-412: should reject duplicate ATC IDs","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","200","BK-394: should reject unauthenticated finish","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","454","BK-361: should show parent rollup via path-prefix","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","313","BK-406: should detect no-op reorder","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","3087","API Setup: authenticate via API","api-setup","2026-09-01","passed","2026-09-01","","setup/api-auth.setup.ts","",""
"","238","BK-413: should reject empty chain","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","251","BK-419: should view ATCs in order","integration","2026-09-01","passed","2026-09-01","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","276","BK-345: should accept evidence links without limit","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","791","UPEX-100: should get current user with valid token","integration","2026-09-01","passed","2026-09-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","256","BK-351: should get heatmap with default 30d window","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","362","BK-390: should bump version","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","349","BK-391: should mark remaining as skipped","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","357","BK-340: should save standalone defect","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","257","BK-344: should reject invalid severity","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","366","BK-396: should handle bug-driven finish","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","250","BK-322: should list terminal runs only","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","263","BK-367: should return generated_at timestamp","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","262","BK-364: should show trend as word + delta + icon label","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-09-01","passed","2026-09-01","","setup/global.setup.ts","",""
"","264","BK-417: should view test with ATCs","integration","2026-09-01","passed","2026-09-01","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","256","BK-324: should handle invalid test","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","273","BK-433: should normalize reserved tags to lowercase","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","262","BK-425: should assign reserved tags","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","261","BK-383: should handle viewer role","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","383","BK-376: should start run with environment","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","303","BK-339: should reject invalid run_step_id for save","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","259","BK-320: should list runs happy path","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-01","passed","2026-09-01","","teardown/global.teardown.ts","",""
"","253","BK-418: should view ATCs expanded","integration","2026-09-01","passed","2026-09-01","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","236","BK-384: should reject empty test id","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","307","BK-404: should reorder ATCs successfully","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","388","BK-377: should start run with executor type","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","407","BK-388: should finish run successfully","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","330","BK-354: should verify UTC half-open window (start included)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","248","BK-436: should filter tests by tag","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","273","BK-362: should show child keeps own non-collapsed cell","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","260","BK-438: should log tags activity","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","192","BK-382: should reject unauthenticated","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","274","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","235","BK-411: should reject chain mismatch","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","442","BK-381: should reject invalid environment","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","445","BK-338: should reject invalid run_step_id","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","262","BK-428: should remove all tags","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","276","BK-369: should reject non-member access (404)","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","647","BK-379: should be idempotent","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","296","BK-410: should handle version conflict","integration","2026-09-01","passed","2026-09-01","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","597","BK-346: should verify TMS-native defect without Jira sync","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","270","BK-353: should hide archived modules","integration","2026-09-01","passed","2026-09-01","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","257","BK-434: should trim custom tags","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","5614","UI Setup: authenticate via UI","ui-setup","2026-09-01","passed","2026-09-01","","setup/ui-auth.setup.ts","",""
"","409","UPEX-100: should be able to re-authenticate","integration","2026-09-01","passed","2026-09-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","283","BK-342: should reject invalid title length","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","292","BK-341: should reject non-failed step action","integration","2026-09-01","passed","2026-09-01","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","248","UPEX-100: should fail without token","integration","2026-09-01","passed","2026-09-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","272","BK-437: should handle optimistic lock","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","275","BK-427: should replace tags","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","288","BK-426: should assign custom tags","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","300","BK-323: should show totals","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","387","BK-393: should integrate with run lifecycle","integration","2026-09-01","passed","2026-09-01","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","348","BK-380: should reject invalid test","integration","2026-09-01","passed","2026-09-01","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","230","BK-435: should enforce max length","integration","2026-09-01","passed","2026-09-01","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","259","BK-325: should integrate with test","integration","2026-09-01","passed","2026-09-01","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
