"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","324","BK-381: should reject invalid environment","integration","2026-08-29","passed","2026-08-29","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","308","BK-393: should integrate with run lifecycle","integration","2026-08-29","passed","2026-08-29","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","209","BK-339: should reject invalid run_step_id for save","integration","2026-08-29","passed","2026-08-29","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","125","BK-370: should reject unsupported window (400/401)","integration","2026-08-29","passed","2026-08-29","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","302","BK-392: should reject finishing already closed","integration","2026-08-29","passed","2026-08-29","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","202","BK-362: should show child keeps own non-collapsed cell","integration","2026-08-29","passed","2026-08-29","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","6297","UI Setup: authenticate via UI","ui-setup","2026-08-29","passed","2026-08-29","","setup/ui-auth.setup.ts","",""
"","192","BK-438: should log tags activity","integration","2026-08-29","passed","2026-08-29","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","326","BK-389: should set finished_at","integration","2026-08-29","passed","2026-08-29","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","180","BK-325: should integrate with test","integration","2026-08-29","passed","2026-08-29","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","186","BK-423: should view test read-only","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","178","BK-357: should show falling trend with negative percent","integration","2026-08-29","passed","2026-08-29","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","225","BK-404: should reorder ATCs successfully","integration","2026-08-29","passed","2026-08-29","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","203","BK-437: should handle optimistic lock","integration","2026-08-29","passed","2026-08-29","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","589","UPEX-100: should get current user with valid token","integration","2026-08-29","passed","2026-08-29","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","187","BK-420: should view ATCs with latest content","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","249","BK-413: should reject empty chain","integration","2026-08-29","passed","2026-08-29","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","2850","API Setup: authenticate via API","api-setup","2026-08-29","passed","2026-08-29","","setup/api-auth.setup.ts","",""
"","223","BK-340: should save standalone defect","integration","2026-08-29","passed","2026-08-29","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","204","BK-424: should meet performance target","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","195","BK-383: should handle viewer role","integration","2026-08-29","passed","2026-08-29","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","322","BK-376: should start run with environment","integration","2026-08-29","passed","2026-08-29","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","187","BK-356: should show rising trend with positive percent","integration","2026-08-29","passed","2026-08-29","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","413","BK-346: should verify TMS-native defect without Jira sync","integration","2026-08-29","passed","2026-08-29","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","192","BK-428: should remove all tags","integration","2026-08-29","passed","2026-08-29","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","419","BK-422: should return 404 for foreign workspace","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","199","BK-425: should assign reserved tags","integration","2026-08-29","passed","2026-08-29","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","189","BK-419: should view ATCs in order","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","295","BK-391: should mark remaining as skipped","integration","2026-08-29","passed","2026-08-29","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","189","BK-418: should view ATCs expanded","integration","2026-08-29","passed","2026-08-29","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
