"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","BK-368: should reject unauthenticated request (401)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","200","BK-354: should verify UTC half-open window (start included)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","232","BK-360: should handle curr 0 / prev > 0 (pct: -100)","integration","2026-08-25","failed","2026-08-25","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","175","BK-322: should list terminal runs only","integration","2026-08-25","passed","2026-08-25","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","173","BK-431: should reject tag with comma","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","195","BK-344: should reject invalid severity","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-25","passed","2026-08-25","","teardown/global.teardown.ts","",""
"","858","BK-386: should reject duplicate idempotency key","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","113","BK-326: should reject unauthenticated","integration","2026-08-25","passed","2026-08-25","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","241","BK-414: should log reorder activity","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","229","BK-415: should be retry-safe","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","325","BK-393: should integrate with run lifecycle","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","170","BK-436: should filter tests by tag","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","194","BK-355: should verify end boundary excluded","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","157","BK-430: should reject too many tags","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","190","BK-356: should show rising trend with positive percent","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","341","UPEX-100: should be able to re-authenticate","integration","2026-08-25","passed","2026-08-25","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","224","BK-351: should get heatmap with default 30d window","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","162","BK-413: should reject empty chain","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","182","BK-435: should enforce max length","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","189","BK-429: should reject invalid tag format","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","2707","API Setup: authenticate via API","api-setup","2026-08-25","passed","2026-08-25","","setup/api-auth.setup.ts","",""
"","279","BK-390: should bump version","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","172","BK-418: should view ATCs expanded","integration","2026-08-25","passed","2026-08-25","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","200","BK-369: should reject non-member access (404)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","204","BK-407: should handle single ATC no-op","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","137","UPEX-100: should fail without token","integration","2026-08-25","passed","2026-08-25","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","376","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","316","BK-389: should set finished_at","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","200","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","118","BK-394: should reject unauthenticated finish","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","326","BK-380: should reject invalid test","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","225","BK-404: should reorder ATCs successfully","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","186","BK-357: should show falling trend with negative percent","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","186","BK-342: should reject invalid title length","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","191","BK-395: should reject cross-workspace finish","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","187","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","884","BK-387: should reject conflicting idempotency key","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","270","BK-375: should start run successfully","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","211","BK-426: should assign custom tags","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","197","BK-427: should replace tags","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","201","BK-324: should handle invalid test","integration","2026-08-25","passed","2026-08-25","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","108","BK-382: should reject unauthenticated","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","113","BK-408: should reject unauthenticated reorder","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","314","BK-424: should meet performance target","integration","2026-08-25","passed","2026-08-25","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","223","BK-345: should accept evidence links without limit","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","566","BK-352: should switch between 7d/30d/90d windows","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","205","BK-434: should trim custom tags","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","197","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","242","BK-383: should handle viewer role","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","248","BK-366: should return fresh data via live RPC (no MV)","integration","2026-08-25","passed","2026-08-25","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","309","BK-339: should reject invalid run_step_id for save","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","215","BK-343: should reject missing module","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","211","BK-409: should reject viewer role reorder","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","331","BK-392: should reject finishing already closed","integration","2026-08-25","passed","2026-08-25","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","194","BK-422: should return 404 for foreign workspace","integration","2026-08-25","passed","2026-08-25","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","195","BK-341: should reject non-failed step action","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","186","BK-384: should reject empty test id","integration","2026-08-25","passed","2026-08-25","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","181","BK-321: should list runs newest first","integration","2026-08-25","passed","2026-08-25","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","198","BK-433: should normalize reserved tags to lowercase","integration","2026-08-25","passed","2026-08-25","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","257","BK-340: should save standalone defect","integration","2026-08-25","passed","2026-08-25","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","161","BK-412: should reject duplicate ATC IDs","integration","2026-08-25","passed","2026-08-25","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
