"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","448","BK-392: should reject finishing already closed","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","704","UPEX-100: should get current user with valid token","integration","2026-09-19","passed","2026-09-19","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","249","BK-322: should list terminal runs only","integration","2026-09-19","passed","2026-09-19","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","3079","UI Setup: authenticate via UI","ui-setup","2026-09-19","passed","2026-09-19","","setup/ui-auth.setup.ts","",""
"","261","BK-427: should replace tags","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","227","BK-385: should reject empty environment id","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","760","BK-379: should be idempotent","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","223","BK-382: should reject unauthenticated","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","273","BK-383: should handle viewer role","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","538","BK-360: should handle curr 0 / prev > 0 (trend is negative)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","451","BK-381: should reject invalid environment","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","351","BK-380: should reject invalid test","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","266","BK-355: should verify end boundary excluded","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","589","UPEX-200: should access user info via API with session token","e2e","2026-09-19","passed","2026-09-19","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","259","BK-320: should list runs happy path","integration","2026-09-19","passed","2026-09-19","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","299","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","374","BK-396: should handle bug-driven finish","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","280","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","266","BK-411: should reject chain mismatch","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","297","BK-342: should reject invalid title length","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","258","BK-323: should show totals","integration","2026-09-19","passed","2026-09-19","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","331","BK-339: should reject invalid run_step_id for save","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","289","BK-409: should reject viewer role reorder","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","400","UPEX-100: should be able to re-authenticate","integration","2026-09-19","passed","2026-09-19","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","321","BK-353: should hide archived modules","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","206","BK-394: should reject unauthenticated finish","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","268","BK-418: should view ATCs expanded","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","256","BK-395: should reject cross-workspace finish","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","271","BK-433: should normalize reserved tags to lowercase","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","398","BK-356: should show rising trend with positive percent","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","366","BK-426: should assign custom tags","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","317","BK-369: should reject non-member access (404)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","271","BK-341: should reject non-failed step action","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","309","BK-361: should show parent rollup via path-prefix","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","570","BK-405: should persist reordered ATCs","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","323","BK-419: should view ATCs in order","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","310","BK-407: should handle single ATC no-op","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","325","BK-338: should reject invalid run_step_id","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","172","BK-408: should reject unauthenticated reorder","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","247","BK-429: should reject invalid tag format","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","422","BK-388: should finish run successfully","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","277","BK-345: should accept evidence links without limit","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","1666","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-19","passed","2026-09-19","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","495","BK-438: should log tags activity","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","229","BK-413: should reject empty chain","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","679","BK-346: should verify TMS-native defect without Jira sync","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","366","BK-340: should save standalone defect","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","292","BK-404: should reorder ATCs successfully","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","274","BK-365: should show full module_path to disambiguate duplicate names","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","246","BK-324: should handle invalid test","integration","2026-09-19","passed","2026-09-19","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","395","BK-391: should mark remaining as skipped","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","235","BK-435: should enforce max length","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","991","BK-387: should reject conflicting idempotency key","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","272","BK-420: should view ATCs with latest content","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","332","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","261","BK-367: should return generated_at timestamp","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","877","BK-352: should switch between 7d/30d/90d windows","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","355","BK-437: should handle optimistic lock","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","287","BK-354: should verify UTC half-open window (start included)","integration","2026-09-19","passed","2026-09-19","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","259","BK-423: should view test read-only","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","303","BK-434: should trim custom tags","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","269","BK-410: should handle version conflict","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","255","BK-421: should return 404 for missing test","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","237","BK-431: should reject tag with comma","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","371","BK-390: should bump version","integration","2026-09-19","passed","2026-09-19","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","263","BK-415: should be retry-safe","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","260","BK-422: should return 404 for foreign workspace","integration","2026-09-19","passed","2026-09-19","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","237","BK-430: should reject too many tags","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","478","BK-436: should filter tests by tag","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","253","BK-344: should reject invalid severity","integration","2026-09-19","passed","2026-09-19","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","229","BK-412: should reject duplicate ATC IDs","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","389","BK-376: should start run with environment","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","207","BK-326: should reject unauthenticated","integration","2026-09-19","passed","2026-09-19","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","368","BK-377: should start run with executor type","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","221","BK-384: should reject empty test id","integration","2026-09-19","passed","2026-09-19","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-09-19","passed","2026-09-19","","setup/global.setup.ts","",""
"","290","BK-414: should log reorder activity","integration","2026-09-19","passed","2026-09-19","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","399","BK-428: should remove all tags","integration","2026-09-19","passed","2026-09-19","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
