"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","BK-368: should reject unauthenticated request (401)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","135","BK-419: should view ATCs in order","integration","2026-09-21","passed","2026-09-21","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","227","BK-376: should start run with environment","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","148","BK-411: should reject chain mismatch","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","167","BK-338: should reject invalid run_step_id","integration","2026-09-21","passed","2026-09-21","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","279","BK-392: should reject finishing already closed","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","213","BK-340: should save standalone defect","integration","2026-09-21","passed","2026-09-21","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","154","BK-367: should return generated_at timestamp","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","534","UPEX-100: should get current user with valid token","integration","2026-09-21","passed","2026-09-21","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","128","BK-384: should reject empty test id","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","102","BK-385: should reject empty environment id","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","558","BK-386: should reject duplicate idempotency key","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","127","BK-434: should trim custom tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","144","BK-353: should hide archived modules","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-21","passed","2026-09-21","","teardown/global.teardown.ts","",""
"","130","BK-355: should verify end boundary excluded","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","142","BK-322: should list terminal runs only","integration","2026-09-21","passed","2026-09-21","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","123","BK-436: should filter tests by tag","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","135","BK-354: should verify UTC half-open window (start included)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","114","BK-423: should view test read-only","integration","2026-09-21","passed","2026-09-21","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","166","BK-415: should be retry-safe","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","155","BK-407: should handle single ATC no-op","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","145","BK-427: should replace tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","121","BK-341: should reject non-failed step action","integration","2026-09-21","passed","2026-09-21","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","115","BK-435: should enforce max length","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","1780","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-21","passed","2026-09-21","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","149","BK-383: should handle viewer role","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","182","BK-414: should log reorder activity","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","66","BK-326: should reject unauthenticated","integration","2026-09-21","passed","2026-09-21","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","146","BK-424: should meet performance target","integration","2026-09-21","passed","2026-09-21","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","181","BK-433: should normalize reserved tags to lowercase","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","125","BK-395: should reject cross-workspace finish","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","117","BK-437: should handle optimistic lock","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","129","BK-417: should view test with ATCs","integration","2026-09-21","passed","2026-09-21","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","100","BK-413: should reject empty chain","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","69","BK-394: should reject unauthenticated finish","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","264","BK-391: should mark remaining as skipped","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","138","BK-320: should list runs happy path","integration","2026-09-21","passed","2026-09-21","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","165","BK-429: should reject invalid tag format","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","229","BK-381: should reject invalid environment","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","129","BK-426: should assign custom tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","179","BK-361: should show parent rollup via path-prefix","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","367","BK-396: should handle bug-driven finish","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","4793","UI Setup: authenticate via UI","ui-setup","2026-09-21","passed","2026-09-21","","setup/ui-auth.setup.ts","",""
"","155","BK-425: should assign reserved tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","168","BK-343: should reject missing module","integration","2026-09-21","passed","2026-09-21","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","145","BK-325: should integrate with test","integration","2026-09-21","passed","2026-09-21","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","61","BK-382: should reject unauthenticated","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","230","BK-393: should integrate with run lifecycle","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","131","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","169","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","114","BK-412: should reject duplicate ATC IDs","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","130","BK-364: should show trend as word + delta + icon label","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","247","BK-369: should reject non-member access (404)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","120","BK-431: should reject tag with comma","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","149","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","176","BK-357: should show falling trend with negative percent","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","64","BK-370: should reject unsupported window (400/401)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","156","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","234","BK-390: should bump version","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","243","BK-377: should start run with executor type","integration","2026-09-21","passed","2026-09-21","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","103","BK-430: should reject too many tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","292","BK-405: should persist reordered ATCs","integration","2026-09-21","passed","2026-09-21","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","285","BK-388: should finish run successfully","integration","2026-09-21","passed","2026-09-21","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","130","BK-432: should handle duplicate tags","integration","2026-09-21","passed","2026-09-21","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","186","BK-362: should show child keeps own non-collapsed cell","integration","2026-09-21","passed","2026-09-21","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
