"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","112","BK-326: should reject unauthenticated","integration","2026-09-04","passed","2026-09-04","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","200","UPEX-100: should fail without token","integration","2026-09-04","passed","2026-09-04","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","335","BK-393: should integrate with run lifecycle","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","226","BK-413: should reject empty chain","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","199","BK-321: should list runs newest first","integration","2026-09-04","passed","2026-09-04","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","197","BK-433: should normalize reserved tags to lowercase","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","187","BK-418: should view ATCs expanded","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","216","BK-421: should return 404 for missing test","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","256","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","219","BK-367: should return generated_at timestamp","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","133","BK-382: should reject unauthenticated","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","338","BK-381: should reject invalid environment","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","171","BK-385: should reject empty environment id","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","201","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","124","BK-370: should reject unsupported window (400/401)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Negative","integration/heatmap-defects/heatmapNegative.test.ts","",""
"","288","BK-380: should reject invalid test","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","563","BK-379: should be idempotent","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","197","BK-351: should get heatmap with default 30d window","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","698","BK-352: should switch between 7d/30d/90d windows","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","258","BK-338: should reject invalid run_step_id","integration","2026-09-04","passed","2026-09-04","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","124","BK-394: should reject unauthenticated finish","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-04","passed","2026-09-04","","teardown/global.teardown.ts","",""
"","195","BK-426: should assign custom tags","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","292","BK-406: should detect no-op reorder","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","2472","API Setup: authenticate via API","api-setup","2026-09-04","passed","2026-09-04","","setup/api-auth.setup.ts","",""
"","182","BK-438: should log tags activity","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","235","BK-339: should reject invalid run_step_id for save","integration","2026-09-04","passed","2026-09-04","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","327","BK-353: should hide archived modules","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","192","BK-323: should show totals","integration","2026-09-04","passed","2026-09-04","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","131","BK-408: should reject unauthenticated reorder","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","193","BK-436: should filter tests by tag","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","325","BK-377: should start run with executor type","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","303","BK-375: should start run successfully","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","430","UPEX-100: should be able to re-authenticate","integration","2026-09-04","passed","2026-09-04","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","187","BK-412: should reject duplicate ATC IDs","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","284","BK-424: should meet performance target","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","188","BK-429: should reject invalid tag format","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","2095","UPEX-200: should load dashboard with authenticated session","e2e","2026-09-04","passed","2026-09-04","UPEX-200: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","181","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","759","BK-387: should reject conflicting idempotency key","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","218","BK-414: should log reorder activity","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","199","BK-324: should handle invalid test","integration","2026-09-04","passed","2026-09-04","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","357","BK-390: should bump version","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","542","BK-346: should verify TMS-native defect without Jira sync","integration","2026-09-04","passed","2026-09-04","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-09-04","passed","2026-09-04","","setup/global.setup.ts","",""
"","181","BK-437: should handle optimistic lock","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","342","BK-388: should finish run successfully","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","187","BK-423: should view test read-only","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","174","BK-420: should view ATCs with latest content","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","784","UPEX-100: should get current user with valid token","integration","2026-09-04","passed","2026-09-04","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","345","BK-389: should set finished_at","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","163","BK-384: should reject empty test id","integration","2026-09-04","passed","2026-09-04","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","179","BK-341: should reject non-failed step action","integration","2026-09-04","passed","2026-09-04","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","175","BK-417: should view test with ATCs","integration","2026-09-04","passed","2026-09-04","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","280","BK-428: should remove all tags","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","190","BK-322: should list terminal runs only","integration","2026-09-04","passed","2026-09-04","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","181","BK-369: should reject non-member access (404)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","431","BK-405: should persist reordered ATCs","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","202","BK-364: should show trend as word + delta + icon label","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","224","BK-345: should accept evidence links without limit","integration","2026-09-04","passed","2026-09-04","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","189","BK-354: should verify UTC half-open window (start included)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","205","BK-355: should verify end boundary excluded","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","287","BK-392: should reject finishing already closed","integration","2026-09-04","passed","2026-09-04","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","221","BK-409: should reject viewer role reorder","integration","2026-09-04","passed","2026-09-04","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","195","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","161","BK-430: should reject too many tags","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","180","BK-356: should show rising trend with positive percent","integration","2026-09-04","passed","2026-09-04","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","195","BK-432: should handle duplicate tags","integration","2026-09-04","passed","2026-09-04","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
